Special Thanks to Riley’s Ride/F150chief for the APIM Info below,,,,,,
Address,Byte Values,,,Accessory Protocol Interface Module APIM 7DO-XX-XX (SYNC 3.0 thru 3.4),,Notes
7D0-06-01,x*xx,,,"Enhanced Memory Phone As a Key (PAK), Trailer Backup Assist 2 Feature (TBA), Illumination Gateway Strategy (IGS)",,
,,,,"0=PAK Not Present, TBA Not Available, IGS CGEA 1.3","8=PAK Present, TBA Not Available, IGS CGEA 1.3",
,,,,"1=PAK Not Present, TBA Not Available, IGS C1MCA","9=PAK Present, TBA Not Available, IGS C1MCA",
,,,,"2=PAK Not Present, TBA Available with PSCM, IGS CGEA 1.3","A=PAK Present, TBA Available with PSCM, IGS CGEA 1.3",
,,,,"3=PAK Not Present, TBA Available with PSCM, IGS C1MCA","B=PAK Present, TBA Available with PSCM, IGS C1MCA",
,,,,"4=PAK Not Present, TBA Available with IPMB, IGS CGEA 1.3","C=PAK Present, TBA Available with IPMB, IGS CGEA 1.3",
,,,,"5=PAK Not Present, TBA Available with IPMB, IGS C1MCA","D=PAK Present, TBA Available with IPMB, IGS C1MCA",
,,,,"6=PAK Not Present, TBA reserved, IGS CGEA 1.3","E=PAK Present, TBA reserved, IGS CGEA 1.3",
,,,,"7=PAK Not Present, TBA reserved, IGS C1MCA","F=PAK Present, TBA reserved, IGS C1MCA",
,,,,,,
,,,,Vehicle Specific Information (Block contains multiplier/offset values) (Formula: HEX=DECxMultiplier+Offset=Value),,
7D0-07-01,**xx,xxxx,xx--,Vehicle Weight (Kg),HEX=DECx100+0=Value (Kg)/0.45359237=Value (Lbs),
7D0-07-01,xx**,xxxx,xx--,ECO Route Curve,HEX=DECx1+1=Value (unitless),
7D0-07-01,xxxx,**xx,xx--,Powertrain Efficiency (%),HEX=DECx0.39215+0=Value (%),
7D0-07-01,xxxx,xx**,xx--,Regenerative Braking Efficiency Highway (%),HEX=DECx0.39215+0=Value (%),
7D0-07-01,xxxx,xxxx,**--,Regenerative Braking Efficiency City (%),HEX=DECx0.39215+0=Value (%),
,,,,,,
7D0-07-02,****,xxxx,xx--,Install Angle of APIM for Accelerometer X (Deg),HEX=DECx0.006+0=Value (degrees),
7D0-07-02,xxxx,****,xx--,Install Angle of APIM for Accelerometer Y (Deg),HEX=DECx0.006+0=Value (degrees),
7D0-07-02,xxxx,xxxx,**--,Install Angle of APIM for Accelerometer Z (Deg),HEX=DECx0.006+0=Value (degrees),
,,,,,,
7D0-07-03,**xx,xxxx,xx--,Install Angle of APIM for Accelerometer Z (Deg) cont.,,
7D0-07-03,xx**,xxxx,xx--,Wheel Ticks to Revolution Front,HEX=DECx1+40=Value (unitless),
7D0-07-03,xxxx,**xx,xx--,Wheel Ticks to Revolution Rear,HEX=DECx1+40=Value (unitless),
7D0-07-03,xxxx,xx**,xx--,Tire Circumference (cm),HEX=DECx1+100=Value (cm) x0.393701=Value (in),
7D0-07-03,xxxx,xxxx,**--,Distance from IP to Rear Axle (cm),HEX=DECx1+100=Value (cm) x0.393701=Value (in),
,,,,,,
7D0-07-04,**xx,,,Distance from IP to Rear Axle (cm) cont.,,
,,,,,,
7D0-08-01,*xxx,xxxx,xx--,"Powerfold Mirrors (PM), Lane Change Indicator (LCI), Deflation Detection System (DDS), Park Lock Control (PLC)",,     
,,,,"0=PM Off, LCI Off, DDS Off, PLC Off","8=PM On, LCI Off, DDS Off, PLC Off",
,,,,"1=PM Off, LCI Off, DDS Off, PLC On","9=PM On, LCI Off, DDS Off, PLC On",
,,,,"2=PM Off, LCI Off, DDS On, PLC Off","A=PM On, LCI Off, DDS On, PLC Off",
,,,,"3=PM Off, LCI Off, DDS On, PLC On","B=PM On, LCI Off, DDS On, PLC On",
,,,,"4=PM Off, LCI On, DDS Off, PLC Off","C=PM On, LCI On, DDS Off, PLC Off",
,,,,"5=PM Off, LCI On, DDS Off, PLC On","D=PM On, LCI On, DDS Off, PLC On",
,,,,"6=PM Off, LCI On, DDS On, PLC Off","E=PM On, LCI On, DDS On, PLC Off",
,,,,"7=PM Off, LCI On, DDS On, PLC On","F=PM On, LCI On, DDS On, PLC On",
7D0-08-01,x*xx,xxxx,xx--,"Information Chimes (IC), Warning Chimes (WC), Active City Stop (ACS), Alarm On Exit (AOE)",,
,,,,"0=IC Off, WC Off, ACS Off, AOE Off","8=IC On, WC Off, ACS Off, AOE Off",
,,,,"1=IC Off, WC Off, ACS Off, AOE On","9=IC On, WC Off, ACS Off, AOE On",
,,,,"2=IC Off, WC Off, ACS On, AOE Off","A=IC On, WC Off, ACS On, AOE Off",
,,,,"3=IC Off, WC Off, ACS On, AOE On","B=IC On, WC Off, ACS On, AOE On",
,,,,"4=IC Off, WC On, ACS Off, AOE Off","C=IC On, WC On, ACS Off, AOE Off",
,,,,"5=IC Off, WC On, ACS Off, AOE On","D=IC On, WC On, ACS Off, AOE On",
,,,,"6=IC Off, WC On, ACS On, AOE Off","E=IC On, WC On, ACS On, AOE Off",
,,,,"7=IC Off, WC On, ACS On, AOE On","F=IC On, WC On, ACS On, AOE On",
7D0-08-01,xx*x,xxxx,xx--,"Moodlight Mode (MM), Tire Pressure Monitoring System (TPMS), 4.2inch HMI Menu Controller (4.2), ECO Mode (EM)",,
,,,,"0=MM Off, TPMS Off, 4.2 Rotary Tune Knob with OK Button, EM Off","8=MM On, TPMS Off, 4.2 Rotary Tune Knob with OK Button, EM Off",
,,,,"1=MM Off, TPMS Off, 4.2 Rotary Tune Knob with OK Button, EM On","9=MM On, TPMS Off, 4.2 Rotary Tune Knob with OK Button, EM On",
,,,,"2=MM Off, TPMS Off, 4.2 5-Way Controller, EM Off","A=MM On, TPMS Off, 4.2 5-Way Controller, EM Off",
,,,,"3=MM Off, TPMS Off, 4.2 5-Way Controller, EM On","B=MM On, TPMS Off, 4.2 5-Way Controller, EM On",
,,,,"4=MM Off, TPMS On, 4.2 Rotary Tune Knob with OK Button, EM Off","C=MM On, TPMS On, 4.2 Rotary Tune Knob with OK Button, EM Off",
,,,,"5=MM Off, TPMS On, 4.2 Rotary Tune Knob with OK Button, EM On","D=MM On, TPMS On, 4.2 Rotary Tune Knob with OK Button, EM On",
,,,,"6=MM Off, TPMS On, 4.2 5-Way Controller, EM Off","E=MM On, TPMS On, 4.2 5-Way Controller, EM Off",
,,,,"7=MM Off, TPMS On, 4.2 5-Way Controller, EM On","F=MM On, TPMS On, 4.2 5-Way Controller, EM On",
7D0-08-01,xxx*,xxxx,xx--,"Mobile Navigation (MN), Message Set (MS),  X40 Setting (X40), Customer Connectivity Setting (CCS)",,
,,,,"0=MN Enabled, MS Legacy, X40: Pre X40 SDARS, CCS Disabled","8=MN Disabled, MS Legacy, X40: Pre X40 SDARS, CCS Disabled",
,,,,"1=MN Enabled, MS Legacy, X40: Pre X40 SDARS, CCS Enabled","9=MN Disabled, MS Legacy, X40: Pre X40 SDARS, CCS Enabled",
,,,,"2=MN Enabled, MS Legacy, X40: X40 SDARS, CCS Disabled","A=MN Disabled, MS Legacy, X40: X40 SDARS, CCS Disabled",
,,,,"3=MN Enabled, MS Legacy, X40: X40 SDARS, CCS Enabled","B=MN Disabled, MS Legacy, X40: X40 SDARS, CCS Enabled",
,,,,"4=MN Enabled, MS New, X40: Pre X40 SDARS, CCS Disabled","C=MN Disabled, MS New, X40: Pre X40 SDARS, CCS Disabled",
,,,,"5=MN Enabled, MS New, X40: Pre X40 SDARS, CCS Enabled","D=MN Disabled, MS New, X40: Pre X40 SDARS, CCS Enabled",
,,,,"6=MN Enabled, MS New, X40: X40 SDARS, CCS Disabled","E=MN Disabled, MS New, X40: X40 SDARS, CCS Disabled",
,,,,"7=MN Enabled, MS New, X40: X40 SDARS, CCS Enabled","F=MN Disabled, MS New, X40: X40 SDARS, CCS Enabled",
7D0-08-01,xxxx,*xxx,xx--,"B479 Strategy (Fiesta) (BS), Eheat (E), Quad Zone - Climate (QZ), Auto Air Refresh (AAR)",,
,,,,"0=BS Disabled, Eheat Disabled, QZ Disabled, AAR Disabled","8=BS Enabled, Eheat Disabled, QZ Disabled, AAR Disabled",
,,,,"1=BS Disabled, Eheat Disabled, QZ Disabled, AAR Enabled","9=BS Enabled, Eheat Disabled, QZ Disabled, AAR Enabled",
,,,,"2=BS Disabled, Eheat Disabled, QZ Enabled, AAR Disabled","A=BS Enabled, Eheat Disabled, QZ Enabled, AAR Disabled",
,,,,"3=BS Disabled, Eheat Disabled, QZ Enabled, AAR Enabled","B=BS Enabled, Eheat Disabled, QZ Enabled, AAR Enabled",
,,,,"4=BS Disabled, Eheat Enabled, QZ Disabled, AAR Disabled","C=BS Enabled, Eheat Enabled, QZ Disabled, AAR Disabled",
,,,,"5=BS Disabled, Eheat Enabled, QZ Disabled, AAR Enabled","D=BS Enabled, Eheat Enabled, QZ Disabled, AAR Enabled",
,,,,"6=BS Disabled, Eheat Enabled, QZ Enabled, AAR Disabled","E=BS Enabled, Eheat Enabled, QZ Enabled, AAR Disabled",
,,,,"7=BS Disabled, Eheat Enabled, QZ Enabled, AAR Enabled","F=BS Enabled, Eheat Enabled, QZ Enabled, AAR Enabled",
7D0-08-01,xxxx,x*xx,xx--,"PM Sensor for Auto Air Refresh (PM), Digital Rear View Camera (RVC), Boundary Alert (BA), Reverse Brake Assist (RBA)",,
,,,,"0=PM 2.5, RVC Analog, BA Disabled, RBA Disabled","8=PM 10, RVC Analog, BA Disabled, RBA Disabled",
,,,,"1=PM 2.5, RVC Analog, BA Disabled, RBA Enabled","9=PM 10, RVC Analog, BA Disabled, RBA Enabled",
,,,,"2=PM 2.5, RVC Analog, BA Enabled, RBA Disabled","A=PM 10, RVC Analog, BA Enabled, RBA Disabled",
,,,,"3=PM 2.5, RVC Analog, BA Enabled, RBA Enabled","B=PM 10, RVC Analog, BA Enabled, RBA Enabled",
,,,,"4=PM 2.5, RVC Digital, BA Disabled, RBA Disabled","C=PM 10, RVC Digital, BA Disabled, RBA Disabled",
,,,,"5=PM 2.5, RVC Digital, BA Disabled, RBA Enabled","D=PM 10, RVC Digital, BA Disabled, RBA Enabled",
,,,,"6=PM 2.5, RVC Digital, BA Enabled, RBA Disabled","E=PM 10, RVC Digital, BA Enabled, RBA Disabled",
,,,,"7=PM 2.5, RVC Digital, BA Enabled, RBA Enabled","F=PM 10, RVC Digital, BA Enabled, RBA Enabled",
7D0-08-01,xxxx,xx**,xx--,"Icons, TCU Reset (TCUR), Enhanced MCS (EMCS), Power Lumbar (PL), EV Type (EV), Powerflow Type (PT)",,
,,,,"00=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Disabled, EVT Legacy, PT None","80=Icons New, TCUR Disabled, EMCS Disabled, PL Disabled, EVT Legacy, PT None",
,,,,"01=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Disabled, EVT Legacy, PT MHT","81=Icons New, TCUR Disabled, EMCS Disabled, PL Disabled, EVT Legacy, PT MHT",
,,,,"02=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Disabled, EVT Legacy, PT PS","82=Icons New, TCUR Disabled, EMCS Disabled, PL Disabled, EVT Legacy, PT PS",
,,,,"03=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Disabled, EVT Legacy, PT PS w/ ERAD 4WD","83=Icons New, TCUR Disabled, EMCS Disabled, PL Disabled, EVT Legacy, PT PS w/ ERAD 4WD",
,,,,"04=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Disabled, EVT New, PT None","84=Icons New, TCUR Disabled, EMCS Disabled, PL Disabled, EVT New, PT None",
,,,,"05=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Disabled, EVT New, PT MHT","85=Icons New, TCUR Disabled, EMCS Disabled, PL Disabled, EVT New, PT MHT",
,,,,"06=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Disabled, EVT New, PT PS","86=Icons New, TCUR Disabled, EMCS Disabled, PL Disabled, EVT New, PT PS",
,,,,"07=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Disabled, EVT New, PT PS w/ ERAD 4WD","87=Icons New, TCUR Disabled, EMCS Disabled, PL Disabled, EVT New, PT PS w/ ERAD 4WD",
,,,,"08=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT None","88=Icons New, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT None",
,,,,"09=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT MHT","89=Icons New, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT MHT",
,,,,"0A=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT PS","8A=Icons New, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT PS",
,,,,"0B=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT PS w/ ERAD 4WD","8B=Icons New, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT PS w/ ERAD 4WD",
,,,,"0C=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT None","8C=Icons New, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT None",
,,,,"0D=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT MHT","8D=Icons New, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT MHT",
,,,,"0E=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT PS","8E=Icons New, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT PS",
,,,,"0F=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT PS w/ ERAD 4WD","8F=Icons New, TCUR Disabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT PS w/ ERAD 4WD",
,,,,"10=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT Legacy, PT None","90=Icons New, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT Legacy, PT None",
,,,,"11=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT Legacy, PT MHT","91=Icons New, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT Legacy, PT MHT",
,,,,"12=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT Legacy, PT PS","92=Icons New, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT Legacy, PT PS",
,,,,"13=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT Legacy, PT PS w/ ERAD 4WD","93=Icons New, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT Legacy, PT PS w/ ERAD 4WD",
,,,,"14=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT New, PT None","94=Icons New, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT New, PT None",
,,,,"15=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT New, PT MHT","95=Icons New, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT New, PT MHT",
,,,,"16=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT New, PT PS","96=Icons New, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT New, PT PS",
,,,,"17=Icons Legacy, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT New, PT PS w/ ERAD 4WD","97=Icons New, TCUR Disabled, EMCS Disabled, PL 4 Way Lumbar, EVT New, PT PS w/ ERAD 4WD",
,,,,"18=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Reserved, EVT Legacy, PT None","98=Icons New, TCUR Disabled, EMCS Disabled, PL Reserved, EVT Legacy, PT None",
,,,,"19=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Reserved, EVT Legacy, PT MHT","99=Icons New, TCUR Disabled, EMCS Disabled, PL Reserved, EVT Legacy, PT MHT",
,,,,"1A=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Reserved, EVT Legacy, PT PS","9A=Icons New, TCUR Disabled, EMCS Disabled, PL Reserved, EVT Legacy, PT PS",
,,,,"1B=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Reserved, EVT Legacy, PT PS w/ ERAD 4WD","9B=Icons New, TCUR Disabled, EMCS Disabled, PL Reserved, EVT Legacy, PT PS w/ ERAD 4WD",
,,,,"1C=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Reserved, EVT New, PT None","9C=Icons New, TCUR Disabled, EMCS Disabled, PL Reserved, EVT New, PT None",
,,,,"1D=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Reserved, EVT New, PT MHT","9D=Icons New, TCUR Disabled, EMCS Disabled, PL Reserved, EVT New, PT MHT",
,,,,"1E=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Reserved, EVT New, PT PS","9E=Icons New, TCUR Disabled, EMCS Disabled, PL Reserved, EVT New, PT PS",
,,,,"1F=Icons Legacy, TCUR Disabled, EMCS Disabled, PL Reserved, EVT New, PT PS w/ ERAD 4WD","9F=Icons New, TCUR Disabled, EMCS Disabled, PL Reserved, EVT New, PT PS w/ ERAD 4WD",
,,,,"20=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Disabled, EVT Legacy, PT None","A0=Icons New, TCUR Disabled, EMCS Enabled, PL Disabled, EVT Legacy, PT None",
,,,,"21=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Disabled, EVT Legacy, PT MHT","A1=Icons New, TCUR Disabled, EMCS Enabled, PL Disabled, EVT Legacy, PT MHT",
,,,,"22=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Disabled, EVT Legacy, PT PS","A2=Icons New, TCUR Disabled, EMCS Enabled, PL Disabled, EVT Legacy, PT PS",
,,,,"23=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Disabled, EVT Legacy, PT PS w/ ERAD 4WD","A3=Icons New, TCUR Disabled, EMCS Enabled, PL Disabled, EVT Legacy, PT PS w/ ERAD 4WD",
,,,,"24=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Disabled, EVT New, PT None","A4=Icons New, TCUR Disabled, EMCS Enabled, PL Disabled, EVT New, PT None",
,,,,"25=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Disabled, EVT New, PT MHT","A5=Icons New, TCUR Disabled, EMCS Enabled, PL Disabled, EVT New, PT MHT",
,,,,"26=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Disabled, EVT New, PT PS","A6=Icons New, TCUR Disabled, EMCS Enabled, PL Disabled, EVT New, PT PS",
,,,,"27=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Disabled, EVT New, PT PS w/ ERAD 4WD","A7=Icons New, TCUR Disabled, EMCS Enabled, PL Disabled, EVT New, PT PS w/ ERAD 4WD",
,,,,"28=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT Legacy, PT None","A8=Icons New, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT Legacy, PT None",
,,,,"29=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT Legacy, PT MHT","A9=Icons New, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT Legacy, PT MHT",
,,,,"2A=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT Legacy, PT PS","AA=Icons New, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT Legacy, PT PS",
,,,,"2B=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT Legacy, PT PS w/ ERAD 4WD","AB=Icons New, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT Legacy, PT PS w/ ERAD 4WD",
,,,,"2C=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT New, PT None","AC=Icons New, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT New, PT None",
,,,,"2D=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT New, PT MHT","AD=Icons New, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT New, PT MHT",
,,,,"2E=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT New, PT PS","AE=Icons New, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT New, PT PS",
,,,,"2F=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT New, PT PS w/ ERAD 4WD","AF=Icons New, TCUR Disabled, EMCS Enabled, PL 2 Way Lumbar, EVT New, PT PS w/ ERAD 4WD",
,,,,"30=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT Legacy, PT None","B0=Icons New, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT Legacy, PT None",
,,,,"31=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT Legacy, PT MHT","B1=Icons New, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT Legacy, PT MHT",
,,,,"32=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT Legacy, PT PS","B2=Icons New, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT Legacy, PT PS",
,,,,"33=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT Legacy, PT PS w/ ERAD 4WD","B3=Icons New, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT Legacy, PT PS w/ ERAD 4WD",
,,,,"34=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT New, PT None","B4=Icons New, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT New, PT None",
,,,,"35=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT New, PT MHT","B5=Icons New, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT New, PT MHT",
,,,,"36=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT New, PT PS","B6=Icons New, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT New, PT PS",
,,,,"37=Icons Legacy, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT New, PT PS w/ ERAD 4WD","B7=Icons New, TCUR Disabled, EMCS Enabled, PL 4 Way Lumbar, EVT New, PT PS w/ ERAD 4WD",
,,,,"38=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Reserved, EVT Legacy, PT None","B8=Icons New, TCUR Disabled, EMCS Enabled, PL Reserved, EVT Legacy, PT None",
,,,,"39=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Reserved, EVT Legacy, PT MHT","B9=Icons New, TCUR Disabled, EMCS Enabled, PL Reserved, EVT Legacy, PT MHT",
,,,,"3A=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Reserved, EVT Legacy, PT PS","BA=Icons New, TCUR Disabled, EMCS Enabled, PL Reserved, EVT Legacy, PT PS",
,,,,"3B=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Reserved, EVT Legacy, PT PS w/ ERAD 4WD","BB=Icons New, TCUR Disabled, EMCS Enabled, PL Reserved, EVT Legacy, PT PS w/ ERAD 4WD",
,,,,"3C=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Reserved, EVT New, PT None","BC=Icons New, TCUR Disabled, EMCS Enabled, PL Reserved, EVT New, PT None",
,,,,"3D=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Reserved, EVT New, PT MHT","BD=Icons New, TCUR Disabled, EMCS Enabled, PL Reserved, EVT New, PT MHT",
,,,,"3E=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Reserved, EVT New, PT PS","BE=Icons New, TCUR Disabled, EMCS Enabled, PL Reserved, EVT New, PT PS",
,,,,"3F=Icons Legacy, TCUR Disabled, EMCS Enabled, PL Reserved, EVT New, PT PS w/ ERAD 4WD","BF=Icons New, TCUR Disabled, EMCS Enabled, PL Reserved, EVT New, PT PS w/ ERAD 4WD",
,,,,"40=Icons Legacy, TCUR Enabled, EMCS Disabled, PL Disabled, EVT Legacy, PT None","C0=Icons New, TCUR Enabled, EMCS Disabled, PL Disabled, EVT Legacy, PT None",
,,,,"41=Icons Legacy, TCUR Enabled, EMCS Disabled, PL Disabled, EVT Legacy, PT MHT","C1=Icons New, TCUR Enabled, EMCS Disabled, PL Disabled, EVT Legacy, PT MHT",
,,,,"42=Icons Legacy, TCUR Enabled, EMCS Disabled, PL Disabled, EVT Legacy, PT PS","C2=Icons New, TCUR Enabled, EMCS Disabled, PL Disabled, EVT Legacy, PT PS",
,,,,"43=Icons Legacy, TCUR Enabled, EMCS Disabled, PL Disabled, EVT Legacy, PT PS w/ ERAD 4WD","C3=Icons New, TCUR Enabled, EMCS Disabled, PL Disabled, EVT Legacy, PT PS w/ ERAD 4WD",
,,,,"44=Icons Legacy, TCUR Enabled, EMCS Disabled, PL Disabled, EVT New, PT None","C4=Icons New, TCUR Enabled, EMCS Disabled, PL Disabled, EVT New, PT None",
,,,,"45=Icons Legacy, TCUR Enabled, EMCS Disabled, PL Disabled, EVT New, PT MHT","C5=Icons New, TCUR Enabled, EMCS Disabled, PL Disabled, EVT New, PT MHT",
,,,,"46=Icons Legacy, TCUR Enabled, EMCS Disabled, PL Disabled, EVT New, PT PS","C6=Icons New, TCUR Enabled, EMCS Disabled, PL Disabled, EVT New, PT PS",
,,,,"47=Icons Legacy, TCUR Enabled, EMCS Disabled, PL Disabled, EVT New, PT PS w/ ERAD 4WD","C7=Icons New, TCUR Enabled, EMCS Disabled, PL Disabled, EVT New, PT PS w/ ERAD 4WD",
,,,,"48=Icons Legacy, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT None","C8=Icons New, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT None",
,,,,"49=Icons Legacy, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT MHT","C9=Icons New, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT MHT",
,,,,"4A=Icons Legacy, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT PS","CA=Icons New, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT PS",
,,,,"4B=Icons Legacy, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT PS w/ ERAD 4WD","CB=Icons New, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT Legacy, PT PS w/ ERAD 4WD",
,,,,"4C=Icons Legacy, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT None","CC=Icons New, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT None",
,,,,"4D=Icons Legacy, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT MHT","CD=Icons New, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT MHT",
,,,,"4E=Icons Legacy, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT PS","CE=Icons New, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT PS",
,,,,"4F=Icons Legacy, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT PS w/ ERAD 4WD","CF=Icons New, TCUR Enabled, EMCS Disabled, PL 2 Way Lumbar, EVT New, PT PS w/ ERAD 4WD",
